Sendungsnummer,length_cm,width_cm,height_cm,weight_in_g,fragile,perishable,house_number,street,post_code,city,date
2786,178,154,4,2740,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2787,29,19,65,5340,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2788,21,69,33,50,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2789,183,190,149,27050,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2790,83,105,26,1120,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2791,56,63,28,5630,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2792,111,38,42,1620,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2793,11,85,20,800,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2794,10,72,69,1870,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2795,88,142,46,4160,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2796,98,44,125,3680,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2797,32,35,87,2170,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2798,154,78,74,1790,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2799,83,150,24,2960,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2800,107,168,18,4620,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2801,237,232,106,750,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2802,72,91,41,3060,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2803,69,15,51,1280,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2804,57,25,18,1570,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2805,142,142,105,13520,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2806,12,61,47,390,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2807,24,53,93,1490,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2808,97,30,46,13720,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2809,32,26,37,1860,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2810,175,131,57,19180,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2811,257,73,35,1560,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2812,125,10,115,13410,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2813,77,233,10,320,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2814,128,11,99,8830,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2815,121,22,12,8940,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2816,23,122,181,950,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2817,93,69,93,1310,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2818,131,120,104,27360,1,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2819,86,51,23,320,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2820,131,86,9,1800,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2821,139,247,18,3440,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2822,135,102,107,2010,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2823,68,90,136,8330,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2824,62,42,65,2060,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2825,237,60,35,1930,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2826,179,102,62,11560,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2827,93,88,99,2780,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2828,294,161,47,4380,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2829,77,153,20,150,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2830,130,142,70,18660,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2831,289,87,179,2020,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2832,129,221,120,11000,0,1,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2833,71,198,69,2700,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2834,29,21,9,14520,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2835,283,80,182,850,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2836,61,159,182,630,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2837,11,110,26,2750,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2838,66,206,126,1900,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2839,145,5,129,1720,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2840,79,7,49,160,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2841,13,63,19,1900,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2842,58,34,1,1190,1,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2843,284,133,123,19560,0,1,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2844,170,52,129,140,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2845,57,12,196,90,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2846,173,127,47,4500,0,1,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2847,28,93,110,4570,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2848,17,267,112,2090,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2849,147,79,53,1020,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2850,44,58,2,1910,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2851,60,137,60,330,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2852,18,125,39,800,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2853,72,161,121,2140,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2854,62,52,185,1270,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2855,41,24,130,3630,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2856,207,80,123,1940,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2857,133,240,213,3200,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2858,66,149,10,300,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2859,56,145,20,380,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2860,43,6,65,3060,1,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2861,90,60,78,1670,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2862,120,85,126,1610,0,1,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2863,34,93,75,2330,1,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2864,54,120,120,4600,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2865,28,126,36,1290,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2866,75,32,98,3020,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2867,83,13,48,3800,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2868,126,56,73,13490,0,1,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2869,107,101,82,17060,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2870,147,136,139,16650,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2871,97,62,21,7090,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2872,96,101,46,1210,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2873,151,133,17,2790,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2874,170,79,30,2690,1,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2875,19,102,149,2380,0,1,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2876,113,51,175,830,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2877,92,127,113,3920,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2878,91,84,57,790,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2879,15,94,139,650,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2880,169,68,92,8560,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2881,31,48,50,2180,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2882,65,73,32,1980,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2883,30,85,15,1290,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2884,87,6,191,4080,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2885,22,135,106,4720,1,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2886,167,7,104,170,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2887,132,119,197,27170,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2888,45,74,172,170,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2889,105,141,134,24010,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2890,121,248,66,390,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2891,148,51,130,6080,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2892,88,135,124,3580,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2893,170,108,47,7760,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2894,31,97,62,860,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2895,48,88,38,1980,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2896,79,79,6,2610,1,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2897,41,86,5,530,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2898,50,72,58,420,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2899,18,198,129,2370,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2900,136,271,67,1800,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2901,199,160,96,29570,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2902,58,51,19,13960,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2903,53,113,44,610,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2904,85,56,172,2000,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2905,147,129,96,15960,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2906,94,36,9,2260,1,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2907,111,89,50,340,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2908,243,26,103,3860,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2909,68,154,61,1080,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2910,61,112,69,3890,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2911,74,72,97,1800,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2912,53,29,7,3090,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2913,32,156,42,950,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2914,164,32,118,1260,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2915,114,112,128,17850,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2916,293,19,191,2700,0,1,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2917,15,40,141,3580,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2918,38,97,202,3060,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2919,101,47,51,3390,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2920,52,42,58,1710,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2921,155,135,163,24850,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2922,27,150,152,1590,0,1,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2923,140,24,49,160,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2924,270,72,166,29860,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2925,137,52,60,2360,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2926,16,268,30,2330,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2927,262,68,121,12910,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2928,50,150,69,6790,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2929,149,232,156,2280,0,1,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2930,142,114,207,13550,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2931,45,30,204,1680,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2932,133,56,74,2150,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2933,42,71,49,790,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2934,55,60,83,550,1,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2935,20,53,141,1800,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2936,46,77,181,1600,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2937,71,32,73,4790,1,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2938,44,61,59,4840,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2939,65,54,72,730,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2940,94,276,46,1310,1,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2941,121,52,8,1260,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2942,78,153,24,4440,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2943,187,28,133,2350,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2944,17,55,33,1200,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2945,107,16,116,130,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2946,56,93,9,120,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2947,284,267,89,18160,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2948,125,133,118,15420,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2949,176,23,185,12960,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2950,134,35,58,4870,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2951,21,183,31,1770,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2952,198,168,41,890,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2953,13,150,7,1630,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2954,78,46,68,1580,1,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2955,123,59,18,4760,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2956,42,152,53,700,1,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2957,162,116,61,740,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2958,263,93,15,350,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2959,12,61,82,2950,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2960,147,152,109,15750,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2961,62,94,36,720,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2962,38,145,105,520,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2963,160,23,67,2960,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2964,129,42,13,400,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
2965,63,144,66,770,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2966,97,54,6,2820,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2967,122,39,203,2240,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2968,80,77,138,2230,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2969,39,72,17,850,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2970,147,192,50,1340,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2971,98,65,210,2880,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2972,266,34,5,670,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2973,131,117,26,4210,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2974,68,143,216,300,0,0,8,Grieshaberstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2975,162,152,172,23640,0,1,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2976,57,93,57,2450,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2977,110,121,210,17040,0,1,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2978,61,63,160,3930,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2979,26,94,64,480,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2980,244,77,28,1000,0,0,13,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2981,130,125,16,1610,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2982,37,56,63,270,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2983,105,102,156,6940,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2984,257,69,18,590,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2985,157,234,10,300,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2986,160,70,124,12580,0,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2987,99,72,55,2090,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2988,237,19,27,1060,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
2989,168,71,5,2470,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2990,171,74,108,12990,1,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2991,50,11,59,4180,0,0,9,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2992,50,253,132,1430,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2993,83,75,146,3170,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2994,137,144,47,12330,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2995,97,5,187,13220,0,1,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2996,25,32,28,2350,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2997,156,12,99,10410,0,0,3,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2998,86,59,108,1520,0,0,5,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
2999,161,103,59,3510,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
3000,10,70,34,4520,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3001,22,42,127,2780,0,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3002,97,7,62,7900,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3003,103,111,140,25160,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3004,86,18,56,1510,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3005,44,5,75,14720,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3006,98,11,123,4220,0,0,2,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3007,182,45,99,1210,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3008,39,54,39,3390,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3009,240,53,117,730,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3010,145,152,121,23580,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3011,56,124,7,1550,0,0,17,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3012,120,242,188,1250,0,1,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3013,111,150,150,18910,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3014,154,82,41,3770,0,0,11,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3015,42,45,128,14060,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
3016,36,74,121,1740,0,1,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3017,25,128,122,19210,0,0,18,Allmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3018,11,210,50,2310,0,0,3,Friedrichstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3019,93,36,40,1120,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3020,39,108,66,1790,0,1,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3021,140,152,125,23670,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3022,86,105,161,230,0,1,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3023,80,15,56,2230,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3024,170,66,4,3360,0,0,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3025,114,62,35,9490,0,0,1,Robert-Gerwig-Platz,78120,Furtwangen im Schwarzwald,2021-12-16
3026,240,67,51,4170,0,0,26,Rabenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3027,186,108,73,23480,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3028,39,126,77,12810,0,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3029,177,117,73,13640,0,0,3,Wilhelmstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3030,152,137,98,29080,1,1,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3031,50,48,75,6660,0,1,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3032,59,56,19,3340,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3033,202,89,88,2300,0,0,8,Gerwigstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3034,285,190,5,550,0,0,7,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3035,58,93,87,2170,1,0,11,Bahnhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3036,89,10,65,870,0,0,1,Unterallmendstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3037,38,68,24,3780,0,1,2,Lindenstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3038,138,158,115,18040,1,0,5,Bühlhofstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3039,177,96,219,4220,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3040,137,26,14,4180,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
3041,129,124,15,2300,1,0,9,Bismarckstraße,78120,Furtwangen im Schwarzwald,2021-12-16
3042,101,43,6,230,0,0,3,Hafnergässle,78120,Furtwangen im Schwarzwald,2021-12-16
